,fbest
0,0.4597990938484368
1,0.4597990938484368
2,0.5547986203904358
3,0.6621287433074416
4,0.6621287433074416
5,0.6621287433074416
6,0.6621287433074416
7,0.6621287433074416
8,0.7844832057573161
9,0.7844832057573161
10,0.8676772891083838
11,0.8676772891083838
12,0.8676772891083838
13,0.8676772891083838
14,0.8676772891083838
15,0.8676772891083838
16,0.8676772891083838
17,0.8676772891083838
18,0.8676772891083838
19,0.8786993644454739
20,0.8786993644454739
21,0.9211070622910287
22,0.9211070622910287
23,0.9211070622910287
24,0.9211070622910287
25,0.9211070622910287
26,1.07910819959065
27,1.07910819959065
28,1.1110216667218034
29,1.1110216667218034
30,1.1110216667218034
31,1.1110216667218034
32,1.1110216667218034
33,1.1110216667218034
34,1.1110216667218034
35,1.1110216667218034
36,1.1110216667218034
37,1.1110216667218034
38,1.1110216667218034
39,1.1110216667218034
40,1.1110216667218034
41,1.1400805150947184
42,1.1400805150947184
43,1.1400805150947184
44,1.1400805150947184
45,1.1400805150947184
46,1.1400805150947184
47,1.1400805150947184
48,1.1400805150947184
49,1.2106524084452917
50,1.2106524084452917
51,1.2106524084452917
52,1.2106524084452917
53,1.2106524084452917
54,1.2106524084452917
55,1.2106524084452917
56,1.2106524084452917
57,1.2106524084452917
58,1.2106524084452917
59,1.2106524084452917
60,1.2106524084452917
61,1.2106524084452917
62,1.2106524084452917
63,1.2106524084452917
64,1.2106524084452917
65,1.2106524084452917
66,1.2106524084452917
67,1.28484842583305
68,1.28484842583305
69,1.28484842583305
70,1.28484842583305
71,1.28484842583305
72,1.28484842583305
73,1.28484842583305
74,1.3078441109019
75,1.3078441109019
76,1.3078441109019
77,1.3078441109019
78,1.3078441109019
79,1.3078441109019
80,1.3078441109019
81,1.3078441109019
82,1.3078441109019
83,1.3078441109019
84,1.3078441109019
85,1.3078441109019
86,1.3078441109019
87,1.3078441109019
88,1.3078441109019
89,1.3078441109019
90,1.3078441109019
91,1.3078441109019
92,1.3078441109019
93,1.3078441109019
94,1.3078441109019
95,1.3078441109019
96,1.3078441109019
97,1.3078441109019
98,1.3078441109019
99,1.3078441109019
100,1.3078441109019
101,1.3078441109019
102,1.3078441109019
103,1.3078441109019
104,1.3078441109019
105,1.3172150520636956
106,1.3172150520636956
107,1.3172150520636956
108,1.3172150520636956
109,1.3172150520636956
110,1.3172150520636956
111,1.3172150520636956
112,1.3172150520636956
113,1.3172150520636956
114,1.3172150520636956
115,1.3172150520636956
116,1.3172150520636956
117,1.3172150520636956
118,1.3172150520636956
119,1.3172150520636956
120,1.3172150520636956
121,1.3172150520636956
122,1.3172150520636956
123,1.3172150520636956
124,1.3172150520636956
125,1.3172150520636956
126,1.3172150520636956
127,1.3172150520636956
128,1.3172150520636956
129,1.3172150520636956
130,1.3445347338450997
131,1.3445347338450997
132,1.3445347338450997
133,1.3445347338450997
134,1.3445347338450997
135,1.3445347338450997
136,1.3445347338450997
137,1.3445347338450997
138,1.3445347338450997
139,1.3445347338450997
140,1.3445347338450997
141,1.348034847580781
142,1.348034847580781
143,1.348034847580781
144,1.348034847580781
145,1.348034847580781
146,1.348034847580781
147,1.348034847580781
148,1.348034847580781
149,1.348034847580781
150,1.348034847580781
151,1.348034847580781
152,1.348034847580781
153,1.348034847580781
154,1.348034847580781
155,1.348034847580781
156,1.348034847580781
157,1.348034847580781
158,1.348034847580781
159,1.348034847580781
160,1.348034847580781
161,1.348034847580781
162,1.3485071820383108
163,1.3485071820383108
164,1.3652441027611815
165,1.3652441027611815
166,1.3652441027611815
167,1.3652441027611815
168,1.3652441027611815
169,1.3652441027611815
170,1.3652441027611815
171,1.3652441027611815
172,1.3652441027611815
173,1.3652441027611815
174,1.3652441027611815
175,1.3652441027611815
176,1.3652441027611815
177,1.3652441027611815
178,1.3652441027611815
179,1.3652441027611815
180,1.3652441027611815
181,1.3652441027611815
182,1.3652441027611815
183,1.3652441027611815
184,1.3652441027611815
185,1.3652441027611815
186,1.3652441027611815
187,1.3652441027611815
188,1.3652441027611815
189,1.3652441027611815
190,1.3652441027611815
191,1.3652441027611815
192,1.3652441027611815
193,1.3652441027611815
194,1.3652441027611815
195,1.3652441027611815
196,1.3652441027611815
197,1.3652441027611815
198,1.3652441027611815
199,1.3652441027611815
200,1.3652441027611815
201,1.3652441027611815
202,1.3652441027611815
203,1.3652441027611815
204,1.3652441027611815
205,1.3652441027611815
206,1.3652441027611815
207,1.3652441027611815
208,1.3652441027611815
209,1.3652441027611815
210,1.3652441027611815
211,1.3652441027611815
212,1.3652441027611815
213,1.3652441027611815
214,1.3652441027611815
215,1.3652441027611815
216,1.3652441027611815
217,1.3652441027611815
218,1.3652441027611815
219,1.3652441027611815
220,1.3652441027611815
221,1.3652441027611815
222,1.3652441027611815
223,1.3652441027611815
224,1.3652441027611815
225,1.3652441027611815
226,1.3652441027611815
227,1.3652441027611815
228,1.3652441027611815
229,1.3652441027611815
230,1.3652441027611815
231,1.3652441027611815
232,1.3652441027611815
233,1.3652441027611815
234,1.3652441027611815
235,1.3652441027611815
236,1.3652441027611815
237,1.3652441027611815
238,1.367044144432218
239,1.367044144432218
240,1.367044144432218
241,1.367044144432218
242,1.367044144432218
243,1.367044144432218
244,1.367044144432218
245,1.367044144432218
246,1.3907141660106808
247,1.3907141660106808
248,1.3907141660106808
249,1.3907141660106808
