,fbest
0,0.8374735682304532
1,0.8374735682304532
2,1.0710136951022338
3,1.0710136951022338
4,1.0924021608017023
5,1.0924021608017023
6,1.0924021608017023
7,1.1389926893207858
8,1.1787436986338584
9,1.1787436986338584
10,1.1787436986338584
11,1.1991456294052734
12,1.1991456294052734
13,1.2312446216678168
14,1.2312446216678168
15,1.3234269011125108
16,1.3234269011125108
17,1.3234269011125108
18,1.3234269011125108
19,1.3234269011125108
20,1.3234269011125108
21,1.3234269011125108
22,1.3234269011125108
23,1.3234269011125108
24,1.3234269011125108
25,1.3234269011125108
26,1.3234269011125108
27,1.3234269011125108
28,1.4288650134487886
29,1.6326365225998771
30,1.6326365225998771
31,1.6326365225998771
32,1.6326365225998771
33,1.6326365225998771
34,1.6326365225998771
35,1.6326365225998771
36,1.6326365225998771
37,1.6326365225998771
38,1.6326365225998771
39,1.6326365225998771
40,1.6326365225998771
41,1.6326365225998771
42,1.6326365225998771
43,1.6326365225998771
44,1.6326365225998771
45,1.6326365225998771
46,1.6326365225998771
47,1.6326365225998771
48,1.6326365225998771
49,1.6326365225998771
50,1.6326365225998771
51,1.6326365225998771
52,1.6326365225998771
53,1.7732725938589264
54,1.7732725938589264
55,1.7732725938589264
56,1.7732725938589264
57,1.7732725938589264
58,1.7732725938589264
59,1.7732725938589264
60,1.7732725938589264
61,1.7732725938589264
62,1.7732725938589264
63,1.7732725938589264
64,1.7732725938589264
65,1.7732725938589264
66,1.7732725938589264
67,1.7732725938589264
68,1.7732725938589264
69,1.7732725938589264
70,1.8255483912544057
71,2.2428237837019114
72,2.2428237837019114
73,2.2428237837019114
74,2.2428237837019114
75,2.2428237837019114
76,2.2428237837019114
77,2.2428237837019114
78,2.2428237837019114
79,2.2428237837019114
80,2.2428237837019114
81,2.2428237837019114
82,2.2428237837019114
83,2.2428237837019114
84,2.2428237837019114
85,2.2428237837019114
86,2.2428237837019114
87,2.2428237837019114
88,2.2428237837019114
89,2.2428237837019114
90,2.2428237837019114
91,2.2428237837019114
92,2.2428237837019114
93,2.2428237837019114
94,2.2428237837019114
95,2.411919131859298
96,2.411919131859298
97,2.411919131859298
98,2.411919131859298
99,2.411919131859298
100,2.411919131859298
101,2.411919131859298
102,2.411919131859298
103,2.411919131859298
104,2.411919131859298
105,2.411919131859298
106,2.411919131859298
107,2.442292566800002
108,2.442292566800002
109,2.442292566800002
110,2.5639338057121424
111,2.5639338057121424
112,2.5639338057121424
113,2.5639338057121424
114,2.5639338057121424
115,2.5639338057121424
116,2.5639338057121424
117,2.5639338057121424
118,2.5639338057121424
119,2.5639338057121424
120,2.5639338057121424
121,2.5639338057121424
122,2.5639338057121424
123,2.5639338057121424
124,2.5639338057121424
125,2.5639338057121424
126,2.5639338057121424
127,2.5639338057121424
128,2.5639338057121424
129,2.5639338057121424
130,2.5639338057121424
131,2.5639338057121424
132,2.5639338057121424
133,2.5639338057121424
134,2.752229894169392
135,2.752229894169392
136,2.752229894169392
137,2.752229894169392
138,2.752229894169392
139,2.752229894169392
140,2.752229894169392
141,2.752229894169392
142,2.752229894169392
143,2.752229894169392
144,2.752229894169392
145,2.752229894169392
146,2.752229894169392
147,2.752229894169392
148,2.752229894169392
149,2.752229894169392
150,2.752229894169392
151,2.752229894169392
152,2.752229894169392
153,2.752229894169392
154,2.752229894169392
155,2.9019394001886702
156,2.9019394001886702
157,2.9019394001886702
158,2.9019394001886702
159,2.9019394001886702
160,2.9019394001886702
161,2.9019394001886702
162,2.9019394001886702
163,2.9019394001886702
164,2.9019394001886702
165,2.9019394001886702
166,2.9019394001886702
167,2.9019394001886702
168,2.9019394001886702
169,2.9019394001886702
170,2.9019394001886702
171,2.9019394001886702
172,2.9019394001886702
173,2.9019394001886702
174,2.9019394001886702
175,2.9019394001886702
176,2.9019394001886702
177,2.9019394001886702
178,2.903286427819142
179,2.903286427819142
180,2.903286427819142
181,2.909200057542598
182,2.909200057542598
183,2.9531897178386872
184,2.9531897178386872
185,2.9531897178386872
186,2.9531897178386872
187,2.9531897178386872
188,2.9531897178386872
189,2.9759833281521555
190,2.9759833281521555
191,2.9759833281521555
192,2.9759833281521555
193,2.979624998528595
194,2.979624998528595
195,2.979624998528595
196,2.979624998528595
197,2.9916189789765117
198,3.006454309381666
199,3.006454309381666
200,3.006454309381666
201,3.006454309381666
202,3.006454309381666
203,3.006454309381666
204,3.016933369415942
205,3.016933369415942
206,3.016933369415942
207,3.016933369415942
208,3.016933369415942
209,3.016933369415942
210,3.016933369415942
211,3.016933369415942
212,3.016933369415942
213,3.016933369415942
214,3.016933369415942
215,3.016933369415942
216,3.016933369415942
217,3.024454569356178
218,3.024454569356178
219,3.024454569356178
220,3.024494484068207
221,3.033187166760732
222,3.033187166760732
223,3.033187166760732
224,3.033187166760732
225,3.033187166760732
226,3.033187166760732
227,3.033187166760732
228,3.045296952320269
229,3.045296952320269
230,3.045296952320269
231,3.045296952320269
232,3.045296952320269
233,3.045296952320269
234,3.045296952320269
235,3.045296952320269
236,3.0529348076267318
237,3.0529348076267318
238,3.053584545320727
239,3.071487598150332
240,3.071487598150332
241,3.071487598150332
242,3.071487598150332
243,3.071487598150332
244,3.071487598150332
245,3.071487598150332
246,3.071487598150332
247,3.0911301878431976
248,3.0911301878431976
249,3.0911301878431976
