,fbest
0,0.7025178853829098
1,0.7025178853829098
2,0.7262395350342454
3,0.9958193977072168
4,0.9958193977072168
5,0.9958193977072168
6,0.9958193977072168
7,0.9958193977072168
8,1.129069652784617
9,1.129069652784617
10,1.129069652784617
11,1.1344491372348147
12,1.1344491372348147
13,1.1344491372348147
14,1.1344491372348147
15,1.1344491372348147
16,1.1344491372348147
17,1.1344491372348147
18,1.1344491372348147
19,1.3311383288124634
20,1.3311383288124634
21,1.3311383288124634
22,1.3311383288124634
23,1.435263407700135
24,1.435263407700135
25,1.435263407700135
26,1.929459886541252
27,1.929459886541252
28,1.929459886541252
29,1.929459886541252
30,1.929459886541252
31,1.929459886541252
32,1.929459886541252
33,1.929459886541252
34,1.929459886541252
35,1.929459886541252
36,1.929459886541252
37,1.929459886541252
38,1.929459886541252
39,1.929459886541252
40,1.929459886541252
41,1.929459886541252
42,1.929459886541252
43,1.929459886541252
44,1.929459886541252
45,1.929459886541252
46,1.929459886541252
47,1.929459886541252
48,1.929459886541252
49,1.929459886541252
50,1.929459886541252
51,1.929459886541252
52,1.929459886541252
53,1.929459886541252
54,2.007217987701727
55,2.007217987701727
56,2.007217987701727
57,2.007217987701727
58,2.007217987701727
59,2.007217987701727
60,2.007217987701727
61,2.007217987701727
62,2.007217987701727
63,2.007217987701727
64,2.007217987701727
65,2.007217987701727
66,2.007217987701727
67,2.007217987701727
68,2.007217987701727
69,2.007217987701727
70,2.007217987701727
71,2.007217987701727
72,2.02958450178171
73,2.2128547665753784
74,2.2128547665753784
75,2.2128547665753784
76,2.2128547665753784
77,2.2128547665753784
78,2.2128547665753784
79,2.2128547665753784
80,2.2128547665753784
81,2.2128547665753784
82,2.2128547665753784
83,2.2128547665753784
84,2.2128547665753784
85,2.2128547665753784
86,2.2128547665753784
87,2.2128547665753784
88,2.2128547665753784
89,2.2128547665753784
90,2.2128547665753784
91,2.2128547665753784
92,2.2128547665753784
93,2.2128547665753784
94,2.2128547665753784
95,2.2128547665753784
96,2.2128547665753784
97,2.2128547665753784
98,2.2128547665753784
99,2.2128547665753784
100,2.2128547665753784
101,2.2128547665753784
102,2.2128547665753784
103,2.2128547665753784
104,2.2128547665753784
105,2.2128547665753784
106,2.2128547665753784
107,2.2128547665753784
108,2.2128547665753784
109,2.2128547665753784
110,2.2128547665753784
111,2.2128547665753784
112,2.2128547665753784
113,2.2128547665753784
114,2.2128547665753784
115,2.2128547665753784
116,2.2128547665753784
117,2.2128547665753784
118,2.2128547665753784
119,2.2128547665753784
120,2.2128547665753784
121,2.2128547665753784
122,2.2128547665753784
123,2.2128547665753784
124,2.2128547665753784
125,2.2128547665753784
126,2.2128547665753784
127,2.2964036291882413
128,2.2964036291882413
129,2.2964036291882413
130,2.2964036291882413
131,2.2964036291882413
132,2.2964036291882413
133,2.2964036291882413
134,2.3095050263518955
135,2.3095050263518955
136,2.360427921423053
137,2.453283166940105
138,2.453283166940105
139,2.453283166940105
140,2.453283166940105
141,2.453283166940105
142,2.453283166940105
143,2.453283166940105
144,2.453283166940105
145,2.465504884927546
146,2.465504884927546
147,2.4945846750573684
148,2.4945846750573684
149,2.4945846750573684
150,2.4945846750573684
151,2.4945846750573684
152,2.4945846750573684
153,2.4945846750573684
154,2.566633302934626
155,2.566633302934626
156,2.566633302934626
157,2.566633302934626
158,2.566633302934626
159,2.566633302934626
160,2.566633302934626
161,2.566633302934626
162,2.566633302934626
163,2.566633302934626
164,2.566633302934626
165,2.566633302934626
166,2.566633302934626
167,2.566633302934626
168,2.571402604841076
169,2.571402604841076
170,2.571402604841076
171,2.5860631427353944
172,2.5860631427353944
173,2.5860631427353944
174,2.5867194588860083
175,2.5867194588860083
176,2.5867194588860083
177,2.5867194588860083
178,2.5867194588860083
179,2.6000811944125144
180,2.6000811944125144
181,2.6161475294740177
182,2.6161475294740177
183,2.6161475294740177
184,2.6161475294740177
185,2.6161475294740177
186,2.6297811957553754
187,2.6297811957553754
188,2.6297811957553754
189,2.6297811957553754
190,2.6297811957553754
191,2.6297811957553754
192,2.644697996134698
193,2.644697996134698
194,2.644697996134698
195,2.644697996134698
196,2.644697996134698
197,2.6682383713230573
198,2.6682383713230573
199,2.6682383713230573
200,2.6682383713230573
201,2.6682383713230573
202,2.6710466334235954
203,2.6710466334235954
204,2.6710466334235954
205,2.6710466334235954
206,2.6710466334235954
207,2.6710466334235954
208,2.6710466334235954
209,2.6710466334235954
210,2.6736678528487783
211,2.6830621978210356
212,2.6846787147701536
213,2.7130556404865196
214,2.7130556404865196
215,2.7130556404865196
216,2.7130556404865196
217,2.7130556404865196
218,2.7130556404865196
219,2.7130556404865196
220,2.7130556404865196
221,2.7130556404865196
222,2.7130556404865196
223,2.7130556404865196
224,2.7148707560702103
225,2.7148707560702103
226,2.7148707560702103
227,2.7148707560702103
228,2.7148707560702103
229,2.7148707560702103
230,2.7148707560702103
231,2.7148707560702103
232,2.7148707560702103
233,2.7148707560702103
234,2.7148707560702103
235,2.7148707560702103
236,2.7148707560702103
237,2.7148707560702103
238,2.7148707560702103
239,2.7148707560702103
240,2.7148707560702103
241,2.7148707560702103
242,2.7148707560702103
243,2.7148707560702103
244,2.7148707560702103
245,2.7148707560702103
246,2.7148707560702103
247,2.7148707560702103
248,2.7148707560702103
249,2.7148707560702103
