,fbest
0,0.37773846350418905
1,0.4421463508140915
2,0.49423917588996774
3,0.6070797411065103
4,0.843098301958198
5,0.843098301958198
6,0.843098301958198
7,0.843098301958198
8,0.843098301958198
9,0.843098301958198
10,0.843098301958198
11,0.843098301958198
12,0.843098301958198
13,0.843098301958198
14,0.843098301958198
15,0.843098301958198
16,0.843098301958198
17,0.843098301958198
18,0.843098301958198
19,1.0125521767285615
20,1.0125521767285615
21,1.0125521767285615
22,1.0125521767285615
23,1.0125521767285615
24,1.0125521767285615
25,1.0125521767285615
26,1.0125521767285615
27,1.0125521767285615
28,1.0125521767285615
29,1.3065870402015496
30,1.3065870402015496
31,1.3065870402015496
32,1.3065870402015496
33,1.3065870402015496
34,1.3065870402015496
35,1.3065870402015496
36,1.3065870402015496
37,1.3065870402015496
38,1.3065870402015496
39,1.3065870402015496
40,1.3065870402015496
41,1.3065870402015496
42,1.3065870402015496
43,1.3065870402015496
44,1.3065870402015496
45,1.3065870402015496
46,1.3065870402015496
47,1.3065870402015496
48,1.3065870402015496
49,1.3065870402015496
50,1.3065870402015496
51,1.3065870402015496
52,1.3065870402015496
53,1.3065870402015496
54,1.3065870402015496
55,1.3065870402015496
56,1.325084653724587
57,1.325084653724587
58,1.325084653724587
59,1.325084653724587
60,1.325084653724587
61,1.325084653724587
62,1.325084653724587
63,1.325084653724587
64,1.325084653724587
65,1.325084653724587
66,1.325084653724587
67,1.325084653724587
68,1.3808311929280257
69,1.4417241405757866
70,1.4417241405757866
71,1.4417241405757866
72,1.4417241405757866
73,1.4417241405757866
74,1.4417241405757866
75,1.4417241405757866
76,1.4417241405757866
77,1.4417241405757866
78,1.4417241405757866
79,1.4655213987399722
80,1.4655213987399722
81,1.4655213987399722
82,1.4655213987399722
83,1.4655213987399722
84,1.4655213987399722
85,1.4655213987399722
86,1.4655213987399722
87,1.4655213987399722
88,1.4655213987399722
89,1.5147349124158354
90,1.5147349124158354
91,1.5989476455703049
92,1.5989476455703049
93,1.5989476455703049
94,1.5989476455703049
95,1.5989476455703049
96,1.5989476455703049
97,1.6188826250237902
98,1.6188826250237902
99,1.6188826250237902
100,1.6188826250237902
101,1.6188826250237902
102,1.6188826250237902
103,1.6188826250237902
104,1.6188826250237902
105,1.6188826250237902
106,1.6188826250237902
107,1.6188826250237902
108,1.6188826250237902
109,1.6188826250237902
110,1.6188826250237902
111,1.6188826250237902
112,1.6188826250237902
113,1.6188826250237902
114,1.6188826250237902
115,1.6188826250237902
116,1.6188826250237902
117,1.6188826250237902
118,1.6188826250237902
119,1.6188826250237902
120,1.6188826250237902
121,1.6188826250237902
122,1.6562703945643769
123,1.6562703945643769
124,1.6562703945643769
125,1.6562703945643769
126,1.6562703945643769
127,1.6562703945643769
128,1.6562703945643769
129,1.6562703945643769
130,1.6562703945643769
131,1.6562703945643769
132,1.6562703945643769
133,1.6562703945643769
134,1.6562703945643769
135,1.7073458520555391
136,1.7073458520555391
137,1.7073458520555391
138,1.7073458520555391
139,1.7073458520555391
140,1.7073458520555391
141,1.7073458520555391
142,1.7895716540344713
143,1.7895716540344713
144,1.7895716540344713
145,1.7895716540344713
146,1.7895716540344713
147,1.7895716540344713
148,1.7895716540344713
149,1.7895716540344713
150,1.7895716540344713
151,1.7895716540344713
152,1.7895716540344713
153,1.7895716540344713
154,1.7895716540344713
155,1.7895716540344713
156,1.7895716540344713
157,1.7895716540344713
158,1.7895716540344713
159,1.7895716540344713
160,1.7895716540344713
161,1.7895716540344713
162,1.7895716540344713
163,1.7895716540344713
164,1.798176207334683
165,1.798176207334683
166,1.798176207334683
167,1.798176207334683
168,1.798176207334683
169,1.798176207334683
170,1.7994413180557554
171,1.7994413180557554
172,1.7994413180557554
173,1.7994413180557554
174,1.7994413180557554
175,1.7994413180557554
176,1.7994413180557554
177,1.7994413180557554
178,1.7994413180557554
179,1.7994413180557554
180,1.7994413180557554
181,1.7994413180557554
182,1.7994413180557554
183,1.7994413180557554
184,1.7994413180557554
185,1.7994413180557554
186,1.7994413180557554
187,1.7994413180557554
188,1.7994413180557554
189,1.7994413180557554
190,1.7994413180557554
191,1.7994413180557554
192,1.7994413180557554
193,1.7994413180557554
194,1.7994413180557554
195,1.8028404491130738
196,1.8063979493218612
197,1.8063979493218612
198,1.8063979493218612
199,1.8063979493218612
200,1.8063979493218612
201,1.8063979493218612
202,1.8063979493218612
203,1.8263380388822648
204,1.84981436038676
205,1.84981436038676
206,1.84981436038676
207,1.84981436038676
208,1.84981436038676
209,1.84981436038676
210,1.84981436038676
211,1.84981436038676
212,1.84981436038676
213,1.84981436038676
214,1.84981436038676
215,1.84981436038676
216,1.84981436038676
217,1.84981436038676
218,1.84981436038676
219,1.84981436038676
220,1.84981436038676
221,1.84981436038676
222,1.84981436038676
223,1.84981436038676
224,1.84981436038676
225,1.84981436038676
226,1.84981436038676
227,1.84981436038676
228,1.84981436038676
229,1.84981436038676
230,1.84981436038676
231,1.84981436038676
232,1.84981436038676
233,1.84981436038676
234,1.84981436038676
235,1.84981436038676
236,1.84981436038676
237,1.84981436038676
238,1.84981436038676
239,1.84981436038676
240,1.84981436038676
241,1.84981436038676
242,1.84981436038676
243,1.84981436038676
244,1.84981436038676
245,1.84981436038676
246,1.84981436038676
247,1.84981436038676
248,1.84981436038676
249,1.84981436038676
