,fbest
0,0.6384436624645604
1,0.6384436624645604
2,0.7210460900258434
3,1.6116810086751376
4,1.6116810086751376
5,1.6116810086751376
6,1.6116810086751376
7,1.6116810086751376
8,1.6116810086751376
9,1.6116810086751376
10,1.8901289316539047
11,1.8901289316539047
12,1.8901289316539047
13,1.8901289316539047
14,1.8901289316539047
15,1.8901289316539047
16,1.8901289316539047
17,2.259439299307148
18,2.259439299307148
19,2.259439299307148
20,2.259439299307148
21,2.259439299307148
22,2.409715406103007
23,2.409715406103007
24,2.409715406103007
25,2.8851686688754663
26,2.8851686688754663
27,2.8851686688754663
28,2.8851686688754663
29,2.8851686688754663
30,2.8851686688754663
31,2.8851686688754663
32,2.8851686688754663
33,2.8851686688754663
34,2.8851686688754663
35,2.8851686688754663
36,2.8851686688754663
37,2.8851686688754663
38,2.8851686688754663
39,2.8851686688754663
40,2.8851686688754663
41,2.8851686688754663
42,2.8851686688754663
43,2.8851686688754663
44,2.8851686688754663
45,2.8851686688754663
46,2.8851686688754663
47,2.8851686688754663
48,2.8851686688754663
49,2.8851686688754663
50,2.8851686688754663
51,2.8851686688754663
52,2.8851686688754663
53,2.8851686688754663
54,2.8851686688754663
55,2.8851686688754663
56,2.8851686688754663
57,2.8851686688754663
58,2.8851686688754663
59,2.8851686688754663
60,2.8851686688754663
61,2.8851686688754663
62,2.9138006671843546
63,2.9138006671843546
64,2.9138006671843546
65,3.7313253550695227
66,3.7313253550695227
67,3.7313253550695227
68,3.7313253550695227
69,3.7313253550695227
70,3.7313253550695227
71,3.7313253550695227
72,3.7313253550695227
73,3.7313253550695227
74,3.7313253550695227
75,3.7313253550695227
76,3.7313253550695227
77,3.7313253550695227
78,3.7313253550695227
79,3.7313253550695227
80,3.7313253550695227
81,3.7313253550695227
82,3.7313253550695227
83,3.9580038294761635
84,3.9580038294761635
85,3.9580038294761635
86,3.9580038294761635
87,3.9580038294761635
88,3.9580038294761635
89,3.9580038294761635
90,3.9580038294761635
91,3.9580038294761635
92,3.9580038294761635
93,3.9580038294761635
94,3.9580038294761635
95,3.9580038294761635
96,3.9580038294761635
97,3.9580038294761635
98,3.9580038294761635
99,3.9580038294761635
100,3.9580038294761635
101,3.9580038294761635
102,3.9580038294761635
103,3.9580038294761635
104,3.9580038294761635
105,3.9580038294761635
106,3.9580038294761635
107,3.9580038294761635
