,fbest
0,0.5839537633896321
1,0.7329696177770043
2,0.9430882326153591
3,1.1094262484946131
4,1.8822715091741842
5,1.8822715091741842
6,1.8822715091741842
7,1.8858728557472477
8,1.8858728557472477
9,1.9436866937417894
10,1.9436866937417894
11,1.9436866937417894
12,1.9436866937417894
13,1.9436866937417894
14,2.9339210847499584
15,2.9339210847499584
16,2.9339210847499584
17,2.9339210847499584
18,2.9339210847499584
19,2.9339210847499584
20,2.9339210847499584
21,2.9339210847499584
22,2.9339210847499584
23,2.9339210847499584
24,2.9339210847499584
25,2.9339210847499584
26,2.9339210847499584
27,2.9339210847499584
28,2.9339210847499584
29,2.9339210847499584
30,2.9339210847499584
31,2.9339210847499584
32,2.9339210847499584
33,2.9339210847499584
34,2.9339210847499584
35,2.9339210847499584
36,2.9339210847499584
37,2.9339210847499584
38,2.9339210847499584
39,2.9339210847499584
40,2.9339210847499584
41,2.9339210847499584
42,2.9339210847499584
43,2.9339210847499584
44,2.9339210847499584
45,2.9339210847499584
46,2.9339210847499584
47,2.9339210847499584
48,2.9339210847499584
49,2.9339210847499584
50,2.9339210847499584
51,2.9339210847499584
52,2.9339210847499584
53,2.9339210847499584
54,2.9339210847499584
55,2.9339210847499584
56,2.9339210847499584
57,2.9339210847499584
58,2.9339210847499584
59,2.9339210847499584
60,2.9339210847499584
61,2.9339210847499584
62,2.9339210847499584
63,2.9339210847499584
64,2.9339210847499584
65,2.9339210847499584
66,2.9339210847499584
67,2.9339210847499584
68,2.9339210847499584
69,2.9339210847499584
70,2.9339210847499584
71,2.9339210847499584
72,2.9339210847499584
73,2.9339210847499584
74,2.9339210847499584
75,2.9339210847499584
76,2.9339210847499584
77,2.9339210847499584
78,2.9339210847499584
79,2.9339210847499584
80,2.9339210847499584
81,2.9339210847499584
82,2.9339210847499584
83,2.9339210847499584
84,2.9339210847499584
85,2.9339210847499584
86,2.9339210847499584
87,2.9339210847499584
88,2.9339210847499584
89,2.9339210847499584
90,2.9339210847499584
91,2.9339210847499584
92,2.9339210847499584
93,2.9339210847499584
94,2.9339210847499584
95,2.9339210847499584
96,2.9339210847499584
97,2.9339210847499584
98,2.9339210847499584
99,2.9339210847499584
100,2.9339210847499584
101,2.9339210847499584
102,2.9339210847499584
103,2.9339210847499584
104,2.9339210847499584
105,2.9339210847499584
106,2.9339210847499584
107,2.9339210847499584
108,2.9339210847499584
109,2.9339210847499584
110,2.9339210847499584
111,2.9339210847499584
112,2.9339210847499584
113,2.9339210847499584
114,2.9339210847499584
115,2.9339210847499584
116,2.9339210847499584
117,2.9339210847499584
118,2.9339210847499584
119,2.9339210847499584
120,2.9339210847499584
121,2.9339210847499584
122,2.9339210847499584
123,2.9339210847499584
124,2.9339210847499584
125,2.9339210847499584
126,2.9339210847499584
127,2.9339210847499584
128,2.9339210847499584
129,2.9339210847499584
130,2.9339210847499584
131,2.9339210847499584
132,2.9339210847499584
133,2.9339210847499584
134,2.9339210847499584
135,2.9339210847499584
136,2.9339210847499584
137,2.9339210847499584
138,2.9339210847499584
139,2.9339210847499584
140,2.9339210847499584
141,2.9339210847499584
142,2.9339210847499584
143,2.9339210847499584
144,2.9339210847499584
145,2.9339210847499584
146,2.9339210847499584
147,2.9339210847499584
148,2.9339210847499584
149,2.9339210847499584
150,2.9339210847499584
151,2.9339210847499584
152,2.9339210847499584
153,2.9339210847499584
154,2.9339210847499584
155,2.9339210847499584
156,2.9339210847499584
157,2.9339210847499584
158,2.9339210847499584
159,2.9339210847499584
160,2.9339210847499584
161,2.9339210847499584
162,2.9339210847499584
163,2.9339210847499584
164,2.9339210847499584
165,2.9339210847499584
166,2.9339210847499584
167,2.9339210847499584
168,2.9339210847499584
169,2.9339210847499584
170,2.9339210847499584
171,2.9339210847499584
172,2.9339210847499584
173,2.9339210847499584
174,2.9339210847499584
175,2.9339210847499584
176,2.9339210847499584
177,2.9339210847499584
178,2.9339210847499584
179,2.9339210847499584
180,2.9339210847499584
181,2.9339210847499584
182,2.9339210847499584
183,2.9339210847499584
184,2.9339210847499584
185,2.9339210847499584
186,2.9339210847499584
