,fbest
0,0.6422744755339702
1,0.6422744755339702
2,0.6422744755339702
3,0.6422744755339702
4,0.6422744755339702
5,0.6422744755339702
6,0.6422744755339702
7,0.6422744755339702
8,0.6422744755339702
9,0.6422744755339702
10,0.6771421198722114
11,0.6771421198722114
12,0.6771421198722114
13,0.6771421198722114
14,0.8100094414865476
15,0.8100094414865476
16,0.8100094414865476
17,0.9220881079806755
18,1.488721479964772
19,1.488721479964772
20,1.488721479964772
21,1.488721479964772
22,1.488721479964772
23,1.488721479964772
24,1.488721479964772
25,1.488721479964772
26,1.488721479964772
27,1.488721479964772
28,1.488721479964772
29,1.488721479964772
30,1.488721479964772
31,1.488721479964772
32,1.488721479964772
33,1.488721479964772
34,1.488721479964772
35,1.488721479964772
36,1.488721479964772
37,1.488721479964772
38,1.488721479964772
39,1.488721479964772
40,1.488721479964772
41,1.488721479964772
42,1.488721479964772
43,1.488721479964772
44,1.488721479964772
45,1.488721479964772
46,1.488721479964772
47,1.488721479964772
48,1.488721479964772
49,1.488721479964772
50,1.488721479964772
51,1.488721479964772
52,1.488721479964772
53,1.488721479964772
54,1.488721479964772
55,1.488721479964772
56,1.488721479964772
57,1.488721479964772
58,1.488721479964772
59,1.488721479964772
60,1.488721479964772
61,1.488721479964772
62,1.488721479964772
63,1.488721479964772
64,1.488721479964772
65,1.488721479964772
66,1.488721479964772
67,1.488721479964772
68,1.488721479964772
69,1.488721479964772
70,1.488721479964772
71,1.488721479964772
72,1.488721479964772
73,1.488721479964772
74,1.488721479964772
75,1.488721479964772
76,1.488721479964772
77,1.488721479964772
78,1.488721479964772
79,1.488721479964772
80,1.488721479964772
81,1.488721479964772
82,1.488721479964772
83,1.6110013896553403
84,1.6110013896553403
85,1.6110013896553403
86,1.6110013896553403
87,1.6110013896553403
88,1.6110013896553403
89,1.6110013896553403
90,1.6110013896553403
91,1.6110013896553403
92,1.6110013896553403
93,1.6110013896553403
94,1.6110013896553403
95,1.6110013896553403
96,1.6110013896553403
97,1.6110013896553403
98,1.6110013896553403
99,1.6110013896553403
100,1.6110013896553403
101,1.6110013896553403
102,1.6110013896553403
103,1.6110013896553403
104,1.6110013896553403
105,1.6110013896553403
106,1.6110013896553403
107,1.6110013896553403
108,1.6110013896553403
109,1.6110013896553403
110,1.6110013896553403
111,1.6110013896553403
112,1.6110013896553403
113,1.6110013896553403
114,1.6110013896553403
115,1.8845845905987437
116,1.8845845905987437
117,1.9189733490208596
118,1.9189733490208596
119,1.9189733490208596
120,1.9189733490208596
121,1.9189733490208596
122,1.9189733490208596
123,1.9189733490208596
124,1.9189733490208596
125,1.9189733490208596
126,1.9189733490208596
127,1.9189733490208596
128,1.9189733490208596
129,1.9189733490208596
130,1.9189733490208596
131,1.9189733490208596
132,1.9189733490208596
133,1.9189733490208596
134,1.9189733490208596
135,1.9189733490208596
136,1.9189733490208596
137,1.9189733490208596
138,1.9189733490208596
139,1.9189733490208596
140,2.2518184558216046
141,2.2518184558216046
142,2.2518184558216046
143,2.2518184558216046
144,2.2518184558216046
145,2.2518184558216046
146,2.2518184558216046
147,2.2518184558216046
148,2.2518184558216046
149,2.2518184558216046
150,2.2518184558216046
151,2.2518184558216046
152,2.2518184558216046
153,2.2518184558216046
154,2.2518184558216046
155,2.2518184558216046
156,2.2518184558216046
157,2.2518184558216046
158,2.2518184558216046
159,2.2518184558216046
160,2.2518184558216046
161,2.2518184558216046
162,2.2518184558216046
163,2.2518184558216046
164,2.2518184558216046
165,2.2518184558216046
166,2.2518184558216046
167,2.2518184558216046
168,2.2587524517192756
169,2.408363632208292
170,2.408363632208292
171,2.408363632208292
172,2.408363632208292
173,2.408363632208292
174,2.408363632208292
175,2.408363632208292
176,2.408363632208292
177,2.408363632208292
178,2.408363632208292
179,2.408363632208292
180,2.408363632208292
181,2.408363632208292
182,2.408363632208292
183,2.408363632208292
184,2.408363632208292
185,2.408363632208292
186,2.6520544732040263
187,2.6520544732040263
188,2.6520544732040263
189,2.6520544732040263
190,2.6520544732040263
191,2.6520544732040263
192,2.6520544732040263
193,2.6520544732040263
194,2.6520544732040263
195,2.6520544732040263
196,2.6520544732040263
197,2.6520544732040263
198,2.6520544732040263
199,2.6520544732040263
200,2.6520544732040263
201,2.6520544732040263
202,2.6520544732040263
203,2.6520544732040263
204,2.6520544732040263
205,2.6520544732040263
206,2.6520544732040263
207,2.6520544732040263
208,2.6520544732040263
209,2.6520544732040263
210,2.6520544732040263
211,2.6520544732040263
212,2.6520544732040263
213,2.6520544732040263
214,2.6520544732040263
215,2.6520544732040263
216,2.6520544732040263
217,2.6520544732040263
218,2.6520544732040263
219,2.6520544732040263
220,2.6520544732040263
221,2.6520544732040263
222,2.6520544732040263
223,2.6520544732040263
224,2.6520544732040263
225,2.6520544732040263
226,2.6520544732040263
227,2.6520544732040263
228,2.6520544732040263
229,2.6520544732040263
230,2.6520544732040263
231,2.6520544732040263
232,2.6520544732040263
233,2.6520544732040263
234,2.6520544732040263
235,2.6520544732040263
236,2.6520544732040263
237,2.6520544732040263
238,2.6520544732040263
239,2.6520544732040263
240,2.6520544732040263
241,2.6520544732040263
242,2.6520544732040263
243,2.6520544732040263
244,2.6520544732040263
245,2.6520544732040263
246,2.6520544732040263
247,2.6520544732040263
248,2.6520544732040263
249,2.6520544732040263
