,fbest
0,0.6661182841128832
1,0.6661182841128832
2,0.6661182841128832
3,0.6661182841128832
4,0.6661182841128832
5,0.6888079956520512
6,0.7360014759933086
7,0.9168528950413197
8,0.9303826403046906
9,0.9303826403046906
10,0.9303826403046906
11,1.1890603308168315
12,1.1890603308168315
13,1.310119769066028
14,1.400847953127093
15,1.400847953127093
16,1.400847953127093
17,1.400847953127093
18,1.4815305614475838
19,1.4815305614475838
20,1.4815305614475838
21,1.4815305614475838
22,1.4815305614475838
23,1.4815305614475838
24,1.4815305614475838
25,1.4927816228378747
26,1.5640495997278858
27,1.5640495997278858
28,1.572597005584456
29,1.572597005584456
30,1.572597005584456
31,1.5735315094446483
32,1.6415676149232126
33,1.6415676149232126
34,1.691512550363986
35,1.691512550363986
36,1.7374998760820424
37,1.7374998760820424
38,1.8427720058093555
39,1.8427720058093555
40,1.8427720058093555
41,1.8427720058093555
42,1.8427720058093555
43,1.8427720058093555
44,1.8427720058093555
45,1.8427720058093555
46,1.8427720058093555
47,1.8427720058093555
48,1.8866774690996195
49,1.8866774690996195
50,1.8866774690996195
51,1.9097307137147095
52,1.9097307137147095
53,1.9097307137147095
54,1.9097307137147095
55,1.9097307137147095
56,1.9097307137147095
57,1.9097307137147095
58,1.9097307137147095
59,1.9448327657784417
60,1.9448327657784417
61,1.9448327657784417
62,1.9696125892093161
63,1.9696125892093161
64,1.9696125892093161
65,1.9696125892093161
66,1.9696125892093161
67,1.9696125892093161
68,1.9696125892093161
69,1.9696125892093161
70,1.9696125892093161
71,1.9696125892093161
72,1.9696125892093161
73,1.9696125892093161
74,1.9696125892093161
75,1.9696125892093161
76,1.9696125892093161
77,1.9696125892093161
78,1.9696125892093161
79,1.9696125892093161
80,2.0181492709105036
81,2.1144391248267613
82,2.1144391248267613
83,2.1144391248267613
84,2.1144391248267613
85,2.1144391248267613
86,2.1144391248267613
87,2.1144391248267613
88,2.1144391248267613
89,2.1144391248267613
90,2.1144391248267613
91,2.1144391248267613
92,2.1144391248267613
93,2.1144391248267613
94,2.1144391248267613
95,2.1144391248267613
96,2.1144391248267613
97,2.1144391248267613
98,2.1144391248267613
99,2.1144391248267613
100,2.1144391248267613
101,2.1144391248267613
102,2.14271163073478
103,2.1504365860968555
104,2.1504365860968555
105,2.1504365860968555
106,2.171871571830098
107,2.171871571830098
108,2.171871571830098
109,2.171871571830098
110,2.2058122258331165
111,2.2058122258331165
112,2.2058122258331165
113,2.2058122258331165
114,2.2058122258331165
115,2.2058122258331165
116,2.2058122258331165
117,2.2058122258331165
118,2.2058122258331165
119,2.2058122258331165
120,2.2058122258331165
121,2.2058122258331165
122,2.2058122258331165
123,2.2058122258331165
124,2.2058122258331165
125,2.2058122258331165
126,2.2058122258331165
127,2.2058122258331165
128,2.2058122258331165
129,2.2058122258331165
130,2.2058122258331165
131,2.2058122258331165
132,2.2058122258331165
133,2.2058122258331165
134,2.2058122258331165
135,2.2058122258331165
136,2.2058122258331165
137,2.2058122258331165
138,2.2058122258331165
139,2.2058122258331165
140,2.2058122258331165
141,2.2058122258331165
142,2.2323184234441737
143,2.2323184234441737
144,2.2323184234441737
145,2.2323184234441737
146,2.2323184234441737
147,2.2323184234441737
148,2.2323184234441737
149,2.2323184234441737
150,2.2323184234441737
151,2.2323184234441737
152,2.236718751289683
153,2.236718751289683
154,2.2374348318789403
155,2.2437276083996207
156,2.2437276083996207
157,2.2437276083996207
158,2.245691043037112
159,2.245691043037112
160,2.2615777738144356
161,2.2615777738144356
162,2.2615777738144356
163,2.2615777738144356
164,2.2629615264358707
165,2.2629615264358707
166,2.2629615264358707
167,2.2629615264358707
168,2.2647406042468066
169,2.2647406042468066
170,2.2647406042468066
171,2.2647406042468066
172,2.267293944086413
173,2.267293944086413
174,2.267293944086413
175,2.267293944086413
176,2.267293944086413
177,2.267293944086413
178,2.267293944086413
179,2.2713803988960457
180,2.2713803988960457
181,2.2713803988960457
182,2.2713803988960457
183,2.2718358509640533
184,2.2718358509640533
185,2.275113426332965
186,2.2822748173446685
187,2.2822748173446685
188,2.2822748173446685
189,2.2822748173446685
190,2.2822748173446685
191,2.2822748173446685
192,2.2822748173446685
193,2.2822748173446685
194,2.2822748173446685
195,2.2822748173446685
196,2.2822748173446685
197,2.2822748173446685
198,2.2822748173446685
199,2.2822748173446685
200,2.2822748173446685
201,2.2822748173446685
202,2.2822748173446685
203,2.2822748173446685
204,2.2822748173446685
205,2.2822748173446685
206,2.2822748173446685
207,2.2822748173446685
208,2.2822748173446685
209,2.2822748173446685
210,2.2822748173446685
211,2.2822748173446685
212,2.2822748173446685
213,2.2822748173446685
214,2.2822748173446685
215,2.2822748173446685
216,2.2822748173446685
217,2.2822748173446685
218,2.2822748173446685
219,2.2822748173446685
220,2.2822748173446685
221,2.2822748173446685
222,2.2822748173446685
223,2.2822748173446685
224,2.2822748173446685
225,2.2822748173446685
226,2.2822748173446685
227,2.2822748173446685
228,2.2822748173446685
229,2.2822748173446685
230,2.2822748173446685
231,2.2822748173446685
232,2.2822748173446685
233,2.2822748173446685
234,2.2822748173446685
235,2.2822748173446685
236,2.2822748173446685
237,2.2822748173446685
238,2.2822748173446685
239,2.2822748173446685
240,2.2822748173446685
241,2.2822748173446685
242,2.2822748173446685
243,2.2822748173446685
244,2.2822748173446685
245,2.2822748173446685
246,2.2822748173446685
247,2.2822748173446685
248,2.2832684685274534
249,2.2832684685274534
