,fbest
0,0.4963067961215671
1,0.5059358148575237
2,0.5059358148575237
3,0.5901006938456446
4,0.7586107624617147
5,1.0284974326409564
6,1.0284974326409564
7,1.0284974326409564
8,1.1686729795683586
9,1.4127100436303184
10,1.4127100436303184
11,1.4127100436303184
12,1.4127100436303184
13,1.5806626701722866
14,1.5806626701722866
15,1.5806626701722866
16,1.5806626701722866
17,1.5806626701722866
18,1.5806626701722866
19,1.5806626701722866
20,1.5919664180912054
21,1.79976802476077
22,1.9296469798524516
23,1.9296469798524516
24,1.9296469798524516
25,1.9296469798524516
26,1.9296469798524516
27,1.9296469798524516
28,1.9296469798524516
29,1.9296469798524516
30,1.9296469798524516
31,1.9296469798524516
32,1.9296469798524516
33,1.9296469798524516
34,1.9296469798524516
35,1.9296469798524516
36,1.9296469798524516
37,1.9296469798524516
38,1.9296469798524516
39,1.9296469798524516
40,1.9296469798524516
41,1.9296469798524516
42,1.9296469798524516
43,1.9296469798524516
44,1.9296469798524516
45,1.9296469798524516
46,1.9296469798524516
47,1.9296469798524516
48,1.9296469798524516
49,1.9296469798524516
50,1.9296469798524516
51,1.9296469798524516
52,1.9296469798524516
53,2.1203699875155317
54,2.1357136341368883
55,2.1357136341368883
56,2.1357136341368883
57,2.1357136341368883
58,2.1357136341368883
59,2.1357136341368883
60,2.1357136341368883
61,2.1357136341368883
62,2.1357136341368883
63,2.1357136341368883
64,2.1357136341368883
65,2.1357136341368883
66,2.3047805707445947
67,2.3047805707445947
68,2.3047805707445947
69,2.3047805707445947
70,2.3047805707445947
71,2.3047805707445947
72,2.3047805707445947
73,2.3047805707445947
74,2.3047805707445947
75,2.3047805707445947
76,2.3047805707445947
77,2.3047805707445947
78,2.3047805707445947
79,2.3047805707445947
80,2.3047805707445947
81,2.3047805707445947
82,2.3047805707445947
83,2.3047805707445947
84,2.3047805707445947
85,2.3047805707445947
86,2.3047805707445947
87,2.3047805707445947
88,2.3047805707445947
89,2.3047805707445947
90,2.3047805707445947
91,2.3047805707445947
92,2.3047805707445947
93,2.3047805707445947
94,2.3047805707445947
95,2.3047805707445947
96,2.3047805707445947
97,2.3047805707445947
98,2.3047805707445947
99,2.3139764906281335
100,2.3139764906281335
101,2.3139764906281335
102,2.3139764906281335
103,2.3139764906281335
104,2.3139764906281335
105,2.3139764906281335
106,2.3139764906281335
107,2.3139764906281335
108,2.3139764906281335
109,2.3139764906281335
110,2.3139764906281335
111,2.3139764906281335
112,2.3139764906281335
113,2.3139764906281335
114,2.3139764906281335
115,2.3139764906281335
116,2.3139764906281335
117,2.3139764906281335
118,2.3158726429004592
119,2.3158726429004592
120,2.3215637657404145
121,2.3215637657404145
122,2.3215637657404145
123,2.3440378134381072
124,2.3440378134381072
125,2.3440378134381072
126,2.3440378134381072
127,2.3440378134381072
128,2.3440378134381072
129,2.3440378134381072
130,2.3440378134381072
131,2.3440378134381072
132,2.3440378134381072
133,2.3440378134381072
134,2.3440378134381072
135,2.3440378134381072
136,2.3440378134381072
137,2.3440378134381072
138,2.3440378134381072
139,2.3440378134381072
140,2.3440378134381072
141,2.3440378134381072
142,2.3518070412066923
143,2.3518070412066923
144,2.3518070412066923
145,2.3518070412066923
146,2.3518070412066923
147,2.3518070412066923
148,2.3518070412066923
149,2.3518070412066923
150,2.3518070412066923
151,2.3518070412066923
152,2.3518070412066923
153,2.3518070412066923
154,2.3673060222469826
155,2.3673060222469826
156,2.3673060222469826
157,2.3673060222469826
158,2.3673060222469826
159,2.3673060222469826
160,2.3673060222469826
161,2.3673060222469826
162,2.3673060222469826
163,2.3673060222469826
164,2.3673060222469826
165,2.3673060222469826
166,2.375258614451517
167,2.375258614451517
168,2.375258614451517
169,2.375258614451517
170,2.375258614451517
171,2.375258614451517
172,2.375258614451517
173,2.375258614451517
174,2.375258614451517
175,2.375258614451517
176,2.375258614451517
177,2.3804012672038133
178,2.393664972816644
179,2.393664972816644
180,2.4063035187010087
181,2.4063035187010087
182,2.429710395408248
183,2.429710395408248
184,2.429710395408248
185,2.429710395408248
186,2.4333474664160417
187,2.4333474664160417
188,2.435935643708448
189,2.435935643708448
190,2.435935643708448
191,2.435935643708448
192,2.435935643708448
193,2.435935643708448
194,2.435935643708448
195,2.435935643708448
196,2.435935643708448
197,2.435935643708448
198,2.435935643708448
199,2.435935643708448
200,2.4407029168387164
201,2.4407029168387164
202,2.4407029168387164
203,2.4407029168387164
204,2.4407029168387164
205,2.4407029168387164
206,2.4407029168387164
207,2.4407029168387164
208,2.4407029168387164
209,2.4407029168387164
210,2.4407029168387164
211,2.4407029168387164
212,2.4407029168387164
213,2.4407029168387164
214,2.4424417726455454
215,2.4424417726455454
216,2.466060206756962
217,2.466060206756962
218,2.466060206756962
219,2.466060206756962
220,2.466060206756962
221,2.466060206756962
222,2.466060206756962
223,2.466060206756962
224,2.466060206756962
225,2.466060206756962
226,2.466060206756962
227,2.466060206756962
228,2.466060206756962
229,2.466060206756962
230,2.466060206756962
231,2.466060206756962
232,2.466060206756962
233,2.466060206756962
234,2.466060206756962
235,2.466060206756962
236,2.4674444430768694
237,2.4674444430768694
238,2.4674444430768694
239,2.4674444430768694
240,2.4674444430768694
241,2.4674444430768694
242,2.4674444430768694
243,2.4674444430768694
244,2.4674444430768694
245,2.4674444430768694
246,2.4674444430768694
247,2.4674444430768694
248,2.4674444430768694
249,2.4674444430768694
