mean_eval,median_eval,pop_best_eval,best_eval,worst_eval,no_envs
0.18937908113002777,0.16048744320869446,0.48921582102775574,0.48921582102775574,0.0624224916100502,1
0.22355252504348755,0.1837596446275711,0.6376707553863525,0.6376707553863525,0.03439689055085182,1
0.29048919677734375,0.2957115173339844,0.5139262676239014,0.6376707553863525,0.03439689055085182,1
0.33082354068756104,0.31242892146110535,0.5482544302940369,0.6376707553863525,0.03439689055085182,1
0.3497608006000519,0.2894947826862335,0.7634122967720032,0.7634122967720032,0.03439689055085182,1
0.40573814511299133,0.43670791387557983,0.7124385237693787,0.7634122967720032,0.03439689055085182,1
0.5520317554473877,0.5553852319717407,1.0057317018508911,1.0057317018508911,0.03439689055085182,1
0.575542688369751,0.5228074193000793,0.8273630738258362,1.0057317018508911,0.03439689055085182,1
0.7856863141059875,0.7881290316581726,1.148417592048645,1.148417592048645,0.03439689055085182,1
0.7996625900268555,0.7945544719696045,1.0322754383087158,1.148417592048645,0.03439689055085182,1
0.9614841341972351,0.9420059323310852,1.2447272539138794,1.2447272539138794,0.03439689055085182,1
0.9485124349594116,1.0678983926773071,1.31716787815094,1.31716787815094,0.03439689055085182,1
0.9020609259605408,0.975238025188446,1.194398283958435,1.31716787815094,0.03439689055085182,1
0.9733889102935791,0.9666112065315247,1.4770551919937134,1.4770551919937134,0.03439689055085182,1
1.0769516229629517,1.04074227809906,1.3950434923171997,1.4770551919937134,0.03439689055085182,1
1.068607211112976,1.1512352228164673,1.5040348768234253,1.5040348768234253,0.03439689055085182,1
1.1304043531417847,1.171912431716919,1.4633362293243408,1.5040348768234253,0.03439689055085182,1
1.5038396120071411,1.4578958749771118,1.8531230688095093,1.8531230688095093,0.03439689055085182,1
1.4575042724609375,1.388579249382019,2.0260322093963623,2.0260322093963623,0.03439689055085182,1
1.6271538734436035,1.6236428022384644,2.004028081893921,2.0260322093963623,0.03439689055085182,1
1.6751259565353394,1.7086403369903564,2.1514954566955566,2.1514954566955566,0.03439689055085182,1
