mean_eval,median_eval,pop_best_eval,best_eval,worst_eval,no_envs
0.12787534296512604,0.10882028937339783,0.26558977365493774,0.26558977365493774,0.05892143398523331,1
0.11666607856750488,0.11407593637704849,0.17162202298641205,0.26558977365493774,0.05892143398523331,1
0.13881926238536835,0.12067339569330215,0.27022337913513184,0.27022337913513184,0.03848729282617569,1
0.09611714631319046,0.09381336718797684,0.2139839231967926,0.27022337913513184,0.011410724371671677,1
0.15978874266147614,0.15004484355449677,0.27374324202537537,0.27374324202537537,0.011410724371671677,1
0.18640194833278656,0.18071399629116058,0.34000927209854126,0.34000927209854126,0.011410724371671677,1
0.15669359266757965,0.14212244749069214,0.3647416830062866,0.3647416830062866,0.011410724371671677,1
0.25783053040504456,0.2625599205493927,0.4440869688987732,0.4440869688987732,0.011410724371671677,1
0.3798297047615051,0.34718507528305054,0.6955450773239136,0.6955450773239136,0.011410724371671677,1
0.34353333711624146,0.3051083981990814,0.5699067711830139,0.6955450773239136,0.011410724371671677,1
0.5240390300750732,0.5123060345649719,0.8451595902442932,0.8451595902442932,0.011410724371671677,1
0.48856601119041443,0.3895623981952667,0.8945310115814209,0.8945310115814209,0.011410724371671677,1
0.5366221070289612,0.4853963851928711,1.0576322078704834,1.0576322078704834,0.011410724371671677,1
0.6907608509063721,0.714560866355896,1.1344243288040161,1.1344243288040161,0.011410724371671677,1
0.788806140422821,0.6897662878036499,1.2621331214904785,1.2621331214904785,0.011410724371671677,1
0.7451198101043701,0.6155922412872314,1.5581562519073486,1.5581562519073486,0.011410724371671677,1
0.8100637197494507,0.7087442874908447,1.3492941856384277,1.5581562519073486,0.011410724371671677,1
0.9177657961845398,0.8659855723381042,1.2642557621002197,1.5581562519073486,0.011410724371671677,1
0.7201592922210693,0.788263738155365,1.4795095920562744,1.5581562519073486,0.011410724371671677,1
0.7897802591323853,0.7688283920288086,1.2247711420059204,1.5581562519073486,0.011410724371671677,1
1.0384119749069214,0.9238561391830444,1.9040024280548096,1.9040024280548096,0.011410724371671677,1
0.9390957355499268,0.7640566825866699,1.8217928409576416,1.9040024280548096,0.011410724371671677,1
0.9422628283500671,0.934948205947876,1.5909262895584106,1.9040024280548096,0.011410724371671677,1
0.9290813207626343,0.8619155883789062,1.5873178243637085,1.9040024280548096,0.011410724371671677,1
0.7831206917762756,0.6209822297096252,2.385194778442383,2.385194778442383,0.011410724371671677,1
1.4647823572158813,1.4158263206481934,2.432422161102295,2.432422161102295,0.011410724371671677,1
0.904354989528656,0.7553799748420715,1.805243968963623,2.432422161102295,0.011410724371671677,1
1.1512881517410278,1.0780526399612427,1.880954623222351,2.432422161102295,0.011410724371671677,1
1.1933804750442505,1.0145007371902466,2.665527105331421,2.665527105331421,0.011410724371671677,1
1.075448989868164,0.9860023856163025,1.8150538206100464,2.665527105331421,0.011410724371671677,1
1.2518746852874756,1.0654202699661255,2.002441167831421,2.665527105331421,0.011410724371671677,1
1.1933809518814087,1.290176272392273,1.7277557849884033,2.665527105331421,0.011410724371671677,1
1.0977511405944824,1.1206552982330322,2.597235679626465,2.665527105331421,0.011410724371671677,1
1.264110803604126,1.1238332986831665,2.0379436016082764,2.665527105331421,0.011410724371671677,1
1.252366065979004,1.2858270406723022,1.7529765367507935,2.665527105331421,0.011410724371671677,1
1.1704792976379395,1.283712387084961,1.7739003896713257,2.665527105331421,0.011410724371671677,1
1.545372724533081,1.3765239715576172,2.3981359004974365,2.665527105331421,0.011410724371671677,1
1.152586817741394,0.9628750681877136,1.772239327430725,2.665527105331421,0.011410724371671677,1
1.5573763847351074,1.6065908670425415,2.5818114280700684,2.665527105331421,0.011410724371671677,1
1.3415206670761108,1.4416543245315552,2.452970266342163,2.665527105331421,0.011410724371671677,1
1.5467311143875122,1.5166637897491455,2.466879367828369,2.665527105331421,0.011410724371671677,1
1.455549716949463,1.2969383001327515,2.499614715576172,2.665527105331421,0.011410724371671677,1
1.8056210279464722,2.0376241207122803,2.580204486846924,2.665527105331421,0.011410724371671677,1
1.8003830909729004,1.9317781925201416,2.924764633178711,2.924764633178711,0.011410724371671677,1
1.6337710618972778,1.6725214719772339,2.3273746967315674,2.924764633178711,0.011410724371671677,1
1.526139736175537,1.3963261842727661,2.559957981109619,2.924764633178711,0.011410724371671677,1
1.4058756828308105,1.2687532901763916,2.2194714546203613,2.924764633178711,0.011410724371671677,1
1.7316936254501343,1.7053698301315308,2.4149892330169678,2.924764633178711,0.011410724371671677,1
1.5532585382461548,1.2999480962753296,2.765784978866577,2.924764633178711,0.011410724371671677,1
1.3877428770065308,1.4540801048278809,2.6443045139312744,2.924764633178711,0.011410724371671677,1
1.735880732536316,1.8250017166137695,2.551178455352783,2.924764633178711,0.011410724371671677,1
1.6422343254089355,1.60114586353302,2.7200398445129395,2.924764633178711,0.011410724371671677,1
1.3592091798782349,1.178501009941101,2.4014368057250977,2.924764633178711,0.011410724371671677,1
1.63140070438385,1.6655741930007935,2.9807491302490234,2.9807491302490234,0.011410724371671677,1
1.6666890382766724,1.654618263244629,2.432356595993042,2.9807491302490234,0.011410724371671677,1
1.3976603746414185,1.469295859336853,2.4280126094818115,2.9807491302490234,0.011410724371671677,1
1.480414628982544,1.3204313516616821,2.8150579929351807,2.9807491302490234,0.011410724371671677,1
1.6350268125534058,1.6638309955596924,2.822037935256958,2.9807491302490234,0.011410724371671677,1
1.6523547172546387,1.6955705881118774,2.8775978088378906,2.9807491302490234,0.011410724371671677,1
2.036834478378296,2.0249228477478027,2.8364601135253906,2.9807491302490234,0.011410724371671677,1
1.9813929796218872,2.0495388507843018,2.9232301712036133,2.9807491302490234,0.011410724371671677,1
1.8485888242721558,1.8014514446258545,3.251988172531128,3.251988172531128,0.011410724371671677,1
1.6079589128494263,1.698165774345398,3.098759651184082,3.251988172531128,0.011410724371671677,1
1.6130934953689575,1.6371420621871948,2.774286985397339,3.251988172531128,0.011410724371671677,1
1.8083820343017578,1.8457082509994507,2.5876083374023438,3.251988172531128,0.011410724371671677,1
1.6341776847839355,1.8168641328811646,2.498715877532959,3.251988172531128,0.011410724371671677,1
1.9720393419265747,1.8989343643188477,2.8179571628570557,3.251988172531128,0.011410724371671677,1
1.4290690422058105,1.4289510250091553,2.3736472129821777,3.251988172531128,0.011410724371671677,1
1.9632683992385864,2.3894431591033936,2.7163453102111816,3.251988172531128,0.011410724371671677,1
1.9341908693313599,2.071594476699829,2.709360361099243,3.251988172531128,0.011410724371671677,1
1.6200180053710938,1.4467848539352417,2.762726306915283,3.251988172531128,0.011410724371671677,1
1.8832510709762573,1.9483919143676758,3.06537127494812,3.251988172531128,0.011410724371671677,1
2.0698740482330322,2.139861822128296,2.4328255653381348,3.251988172531128,0.011410724371671677,1
1.9515842199325562,1.9451758861541748,3.0060300827026367,3.251988172531128,0.011410724371671677,1
2.057100296020508,2.042844772338867,3.1271722316741943,3.251988172531128,0.011410724371671677,1
2.442392110824585,2.5835647583007812,2.942106008529663,3.251988172531128,0.011410724371671677,1
2.0618624687194824,2.10213565826416,3.4102277755737305,3.4102277755737305,0.011410724371671677,1
1.8116405010223389,1.8990849256515503,2.212402582168579,3.4102277755737305,0.011410724371671677,1
2.075831413269043,2.4253523349761963,3.5525500774383545,3.5525500774383545,0.011410724371671677,1
1.9752110242843628,2.105045795440674,2.5147957801818848,3.5525500774383545,0.011410724371671677,1
2.0525388717651367,2.1520915031433105,3.0468838214874268,3.5525500774383545,0.011410724371671677,1
