mean_eval,median_eval,pop_best_eval,best_eval,worst_eval,no_envs
0.13547886908054352,0.13114358484745026,0.2616733908653259,0.2616733908653259,0.02352958172559738,1
0.20967960357666016,0.15173262357711792,0.52751225233078,0.52751225233078,0.02352958172559738,1
0.1810149848461151,0.15119698643684387,0.47489669919013977,0.52751225233078,0.02352958172559738,1
0.20660322904586792,0.16109523177146912,0.6227433681488037,0.6227433681488037,0.02352958172559738,1
0.36365774273872375,0.3799322247505188,0.6339452266693115,0.6339452266693115,0.02352958172559738,1
0.4266340434551239,0.4565611481666565,0.7225074768066406,0.7225074768066406,0.02352958172559738,1
0.4329518973827362,0.38067418336868286,0.7531127333641052,0.7531127333641052,0.02352958172559738,1
0.42997363209724426,0.4475017189979553,0.753428041934967,0.753428041934967,0.02352958172559738,1
0.6030778884887695,0.6371966600418091,0.7137211561203003,0.753428041934967,0.02352958172559738,1
0.6639336943626404,0.6724739670753479,1.0359033346176147,1.0359033346176147,0.02352958172559738,1
0.7650756239891052,0.7598049640655518,1.1696640253067017,1.1696640253067017,0.02352958172559738,1
0.7710180878639221,0.7436600923538208,1.3038018941879272,1.3038018941879272,0.02352958172559738,1
0.7960819602012634,0.8349816203117371,1.1106493473052979,1.3038018941879272,0.02352958172559738,1
0.9199634790420532,0.8409040570259094,1.210070252418518,1.3038018941879272,0.02352958172559738,1
0.7973852157592773,0.6535815596580505,1.5311466455459595,1.5311466455459595,0.02352958172559738,1
0.832787275314331,0.8339380621910095,1.3360614776611328,1.5311466455459595,0.02352958172559738,1
0.8649505376815796,0.7897468209266663,1.5232198238372803,1.5311466455459595,0.02352958172559738,1
1.1454068422317505,1.021589756011963,1.9918603897094727,1.9918603897094727,0.02352958172559738,1
0.9227963089942932,0.8172894716262817,1.8087636232376099,1.9918603897094727,0.02352958172559738,1
1.0408684015274048,0.9205195307731628,2.0330827236175537,2.0330827236175537,0.02352958172559738,1
0.9637205004692078,0.8643122315406799,1.535709023475647,2.0330827236175537,0.02352958172559738,1
0.9577875137329102,0.8775706887245178,1.8577059507369995,2.0330827236175537,0.02352958172559738,1
0.9409503936767578,0.9301829934120178,1.5234378576278687,2.0330827236175537,0.02352958172559738,1
0.8277140259742737,0.6650636196136475,2.0633554458618164,2.0633554458618164,0.02352958172559738,1
1.046754002571106,1.1536411046981812,1.791377305984497,2.0633554458618164,0.02352958172559738,1
0.9483003616333008,0.8126886487007141,2.335463285446167,2.335463285446167,0.02352958172559738,1
1.2874850034713745,1.297044038772583,2.1337594985961914,2.335463285446167,0.02352958172559738,1
0.8634231686592102,0.7605775594711304,1.8288484811782837,2.335463285446167,0.02352958172559738,1
0.9917286038398743,0.8024837970733643,1.6973185539245605,2.335463285446167,0.02352958172559738,1
0.9472108483314514,1.0074937343597412,2.08630108833313,2.335463285446167,0.02352958172559738,1
1.02969491481781,0.9192467331886292,1.5634679794311523,2.335463285446167,0.02352958172559738,1
1.0136748552322388,1.0113580226898193,1.7400879859924316,2.335463285446167,0.02352958172559738,1
1.3637641668319702,1.3761869668960571,2.529637575149536,2.529637575149536,0.02352958172559738,1
1.1808428764343262,1.0236079692840576,2.652833938598633,2.652833938598633,0.02352958172559738,1
1.3662986755371094,1.2815275192260742,2.3636746406555176,2.652833938598633,0.02352958172559738,1
